"","V1","V2","V3"
"5271","2007-01-14 - 2007-01-20","0","stubhub billy idol"
"5272","2007-01-21 - 2007-01-27","0","stubhub billy idol"
"5273","2007-01-28 - 2007-02-03","0","stubhub billy idol"
"5274","2007-02-04 - 2007-02-10","0","stubhub billy idol"
"5275","2007-02-11 - 2007-02-17","0","stubhub billy idol"
"5276","2007-02-18 - 2007-02-24","0","stubhub billy idol"
"5277","2007-02-25 - 2007-03-03","0","stubhub billy idol"
"5278","2007-03-04 - 2007-03-10","0","stubhub billy idol"
"5279","2007-03-11 - 2007-03-17","0","stubhub billy idol"
"5280","2007-03-18 - 2007-03-24","0","stubhub billy idol"
"5281","2007-03-25 - 2007-03-31","0","stubhub billy idol"
"5282","2007-04-01 - 2007-04-07","0","stubhub billy idol"
"5283","2007-04-08 - 2007-04-14","0","stubhub billy idol"
"5284","2007-04-15 - 2007-04-21","0","stubhub billy idol"
"5285","2007-04-22 - 2007-04-28","0","stubhub billy idol"
"5286","2007-04-29 - 2007-05-05","0","stubhub billy idol"
"5287","2007-05-06 - 2007-05-12","0","stubhub billy idol"
"5288","2007-05-13 - 2007-05-19","0","stubhub billy idol"
"5289","2007-05-20 - 2007-05-26","0","stubhub billy idol"
"5290","2007-05-27 - 2007-06-02","0","stubhub billy idol"
"5291","2007-06-03 - 2007-06-09","0","stubhub billy idol"
"5292","2007-06-10 - 2007-06-16","0","stubhub billy idol"
"5293","2007-06-17 - 2007-06-23","0","stubhub billy idol"
"5294","2007-06-24 - 2007-06-30","0","stubhub billy idol"
"5295","2007-07-01 - 2007-07-07","0","stubhub billy idol"
"5296","2007-07-08 - 2007-07-14","0","stubhub billy idol"
"5297","2007-07-15 - 2007-07-21","0","stubhub billy idol"
"5298","2007-07-22 - 2007-07-28","0","stubhub billy idol"
"5299","2007-07-29 - 2007-08-04","0","stubhub billy idol"
"5300","2007-08-05 - 2007-08-11","0","stubhub billy idol"
"5301","2007-08-12 - 2007-08-18","0","stubhub billy idol"
"5302","2007-08-19 - 2007-08-25","0","stubhub billy idol"
"5303","2007-08-26 - 2007-09-01","0","stubhub billy idol"
"5304","2007-09-02 - 2007-09-08","0","stubhub billy idol"
"5305","2007-09-09 - 2007-09-15","0","stubhub billy idol"
"5306","2007-09-16 - 2007-09-22","0","stubhub billy idol"
"5307","2007-09-23 - 2007-09-29","0","stubhub billy idol"
"5308","2007-09-30 - 2007-10-06","0","stubhub billy idol"
"5309","2007-10-07 - 2007-10-13","0","stubhub billy idol"
"5310","2007-10-14 - 2007-10-20","0","stubhub billy idol"
"5311","2007-10-21 - 2007-10-27","0","stubhub billy idol"
"5312","2007-10-28 - 2007-11-03","0","stubhub billy idol"
"5313","2007-11-04 - 2007-11-10","0","stubhub billy idol"
"5314","2007-11-11 - 2007-11-17","0","stubhub billy idol"
"5315","2007-11-18 - 2007-11-24","0","stubhub billy idol"
"5316","2007-11-25 - 2007-12-01","0","stubhub billy idol"
"5317","2007-12-02 - 2007-12-08","0","stubhub billy idol"
"5318","2007-12-09 - 2007-12-15","0","stubhub billy idol"
"5319","2007-12-16 - 2007-12-22","0","stubhub billy idol"
"5320","2007-12-23 - 2007-12-29","0","stubhub billy idol"
"5321","2007-12-30 - 2008-01-05","0","stubhub billy idol"
"5322","2008-01-06 - 2008-01-12","0","stubhub billy idol"
"5323","2008-01-13 - 2008-01-19","0","stubhub billy idol"
"5324","2008-01-20 - 2008-01-26","0","stubhub billy idol"
"5325","2008-01-27 - 2008-02-02","0","stubhub billy idol"
"5326","2008-02-03 - 2008-02-09","0","stubhub billy idol"
"5327","2008-02-10 - 2008-02-16","0","stubhub billy idol"
"5328","2008-02-17 - 2008-02-23","0","stubhub billy idol"
"5329","2008-02-24 - 2008-03-01","0","stubhub billy idol"
"5330","2008-03-02 - 2008-03-08","0","stubhub billy idol"
"5331","2008-03-09 - 2008-03-15","0","stubhub billy idol"
"5332","2008-03-16 - 2008-03-22","0","stubhub billy idol"
"5333","2008-03-23 - 2008-03-29","0","stubhub billy idol"
"5334","2008-03-30 - 2008-04-05","0","stubhub billy idol"
"5335","2008-04-06 - 2008-04-12","0","stubhub billy idol"
"5336","2008-04-13 - 2008-04-19","0","stubhub billy idol"
"5337","2008-04-20 - 2008-04-26","0","stubhub billy idol"
"5338","2008-04-27 - 2008-05-03","0","stubhub billy idol"
"5339","2008-05-04 - 2008-05-10","0","stubhub billy idol"
"5340","2008-05-11 - 2008-05-17","0","stubhub billy idol"
"5341","2008-05-18 - 2008-05-24","0","stubhub billy idol"
"5342","2008-05-25 - 2008-05-31","0","stubhub billy idol"
"5343","2008-06-01 - 2008-06-07","88","stubhub billy idol"
"5344","2008-06-08 - 2008-06-14","89","stubhub billy idol"
"5345","2008-06-15 - 2008-06-21","90","stubhub billy idol"
"5346","2008-06-22 - 2008-06-28","91","stubhub billy idol"
"5347","2008-06-29 - 2008-07-05","92","stubhub billy idol"
"5348","2008-07-06 - 2008-07-12","92","stubhub billy idol"
"5349","2008-07-13 - 2008-07-19","0","stubhub billy idol"
"5350","2008-07-20 - 2008-07-26","0","stubhub billy idol"
"5351","2008-07-27 - 2008-08-02","0","stubhub billy idol"
"5352","2008-08-03 - 2008-08-09","0","stubhub billy idol"
"5353","2008-08-10 - 2008-08-16","0","stubhub billy idol"
"5354","2008-08-17 - 2008-08-23","91","stubhub billy idol"
"5355","2008-08-24 - 2008-08-30","0","stubhub billy idol"
"5356","2008-08-31 - 2008-09-06","0","stubhub billy idol"
"5357","2008-09-07 - 2008-09-13","0","stubhub billy idol"
"5358","2008-09-14 - 2008-09-20","0","stubhub billy idol"
"5359","2008-09-21 - 2008-09-27","0","stubhub billy idol"
"5360","2008-09-28 - 2008-10-04","0","stubhub billy idol"
"5361","2008-10-05 - 2008-10-11","0","stubhub billy idol"
"5362","2008-10-12 - 2008-10-18","0","stubhub billy idol"
"5363","2008-10-19 - 2008-10-25","0","stubhub billy idol"
"5364","2008-10-26 - 2008-11-01","0","stubhub billy idol"
"5365","2008-11-02 - 2008-11-08","0","stubhub billy idol"
"5366","2008-11-09 - 2008-11-15","0","stubhub billy idol"
"5367","2008-11-16 - 2008-11-22","76","stubhub billy idol"
"5368","2008-11-23 - 2008-11-29","0","stubhub billy idol"
"5369","2008-11-30 - 2008-12-06","0","stubhub billy idol"
"5370","2008-12-07 - 2008-12-13","0","stubhub billy idol"
"5371","2008-12-14 - 2008-12-20","0","stubhub billy idol"
"5372","2008-12-21 - 2008-12-27","0","stubhub billy idol"
"5373","2008-12-28 - 2009-01-03","0","stubhub billy idol"
"5374","2009-01-04 - 2009-01-10","0","stubhub billy idol"
"5375","2009-01-11 - 2009-01-17","0","stubhub billy idol"
"5376","2009-01-18 - 2009-01-24","0","stubhub billy idol"
"5377","2009-01-25 - 2009-01-31","0","stubhub billy idol"
"5378","2009-02-01 - 2009-02-07","0","stubhub billy idol"
"5379","2009-02-08 - 2009-02-14","0","stubhub billy idol"
"5380","2009-02-15 - 2009-02-21","0","stubhub billy idol"
"5381","2009-02-22 - 2009-02-28","0","stubhub billy idol"
"5382","2009-03-01 - 2009-03-07","0","stubhub billy idol"
"5383","2009-03-08 - 2009-03-14","0","stubhub billy idol"
"5384","2009-03-15 - 2009-03-21","0","stubhub billy idol"
"5385","2009-03-22 - 2009-03-28","0","stubhub billy idol"
"5386","2009-03-29 - 2009-04-04","0","stubhub billy idol"
"5387","2009-04-05 - 2009-04-11","0","stubhub billy idol"
"5388","2009-04-12 - 2009-04-18","0","stubhub billy idol"
"5389","2009-04-19 - 2009-04-25","0","stubhub billy idol"
"5390","2009-04-26 - 2009-05-02","0","stubhub billy idol"
"5391","2009-05-03 - 2009-05-09","0","stubhub billy idol"
"5392","2009-05-10 - 2009-05-16","0","stubhub billy idol"
"5393","2009-05-17 - 2009-05-23","0","stubhub billy idol"
"5394","2009-05-24 - 2009-05-30","0","stubhub billy idol"
"5395","2009-05-31 - 2009-06-06","0","stubhub billy idol"
"5396","2009-06-07 - 2009-06-13","0","stubhub billy idol"
"5397","2009-06-14 - 2009-06-20","0","stubhub billy idol"
"5398","2009-06-21 - 2009-06-27","0","stubhub billy idol"
"5399","2009-06-28 - 2009-07-04","0","stubhub billy idol"
"5400","2009-07-05 - 2009-07-11","0","stubhub billy idol"
"5401","2009-07-12 - 2009-07-18","68","stubhub billy idol"
"5402","2009-07-19 - 2009-07-25","0","stubhub billy idol"
"5403","2009-07-26 - 2009-08-01","0","stubhub billy idol"
"5404","2009-08-02 - 2009-08-08","0","stubhub billy idol"
"5405","2009-08-09 - 2009-08-15","0","stubhub billy idol"
"5406","2009-08-16 - 2009-08-22","0","stubhub billy idol"
"5407","2009-08-23 - 2009-08-29","0","stubhub billy idol"
"5408","2009-08-30 - 2009-09-05","0","stubhub billy idol"
"5409","2009-09-06 - 2009-09-12","0","stubhub billy idol"
"5410","2009-09-13 - 2009-09-19","0","stubhub billy idol"
"5411","2009-09-20 - 2009-09-26","0","stubhub billy idol"
"5412","2009-09-27 - 2009-10-03","0","stubhub billy idol"
"5413","2009-10-04 - 2009-10-10","0","stubhub billy idol"
"5414","2009-10-11 - 2009-10-17","0","stubhub billy idol"
"5415","2009-10-18 - 2009-10-24","0","stubhub billy idol"
"5416","2009-10-25 - 2009-10-31","0","stubhub billy idol"
"5417","2009-11-01 - 2009-11-07","0","stubhub billy idol"
"5418","2009-11-08 - 2009-11-14","0","stubhub billy idol"
"5419","2009-11-15 - 2009-11-21","0","stubhub billy idol"
"5420","2009-11-22 - 2009-11-28","0","stubhub billy idol"
"5421","2009-11-29 - 2009-12-05","0","stubhub billy idol"
"5422","2009-12-06 - 2009-12-12","0","stubhub billy idol"
"5423","2009-12-13 - 2009-12-19","0","stubhub billy idol"
"5424","2009-12-20 - 2009-12-26","0","stubhub billy idol"
"5425","2009-12-27 - 2010-01-02","0","stubhub billy idol"
"5426","2010-01-03 - 2010-01-09","0","stubhub billy idol"
"5427","2010-01-10 - 2010-01-16","0","stubhub billy idol"
"5428","2010-01-17 - 2010-01-23","0","stubhub billy idol"
"5429","2010-01-24 - 2010-01-30","0","stubhub billy idol"
"5430","2010-01-31 - 2010-02-06","0","stubhub billy idol"
"5431","2010-02-07 - 2010-02-13","0","stubhub billy idol"
"5432","2010-02-14 - 2010-02-20","0","stubhub billy idol"
"5433","2010-02-21 - 2010-02-27","0","stubhub billy idol"
"5434","2010-02-28 - 2010-03-06","0","stubhub billy idol"
"5435","2010-03-07 - 2010-03-13","0","stubhub billy idol"
"5436","2010-03-14 - 2010-03-20","52","stubhub billy idol"
"5437","2010-03-21 - 2010-03-27","0","stubhub billy idol"
"5438","2010-03-28 - 2010-04-03","0","stubhub billy idol"
"5439","2010-04-04 - 2010-04-10","0","stubhub billy idol"
"5440","2010-04-11 - 2010-04-17","0","stubhub billy idol"
"5441","2010-04-18 - 2010-04-24","0","stubhub billy idol"
"5442","2010-04-25 - 2010-05-01","0","stubhub billy idol"
"5443","2010-05-02 - 2010-05-08","0","stubhub billy idol"
"5444","2010-05-09 - 2010-05-15","0","stubhub billy idol"
"5445","2010-05-16 - 2010-05-22","0","stubhub billy idol"
"5446","2010-05-23 - 2010-05-29","0","stubhub billy idol"
"5447","2010-05-30 - 2010-06-05","0","stubhub billy idol"
"5448","2010-06-06 - 2010-06-12","0","stubhub billy idol"
"5449","2010-06-13 - 2010-06-19","0","stubhub billy idol"
"5450","2010-06-20 - 2010-06-26","0","stubhub billy idol"
"5451","2010-06-27 - 2010-07-03","0","stubhub billy idol"
"5452","2010-07-04 - 2010-07-10","52","stubhub billy idol"
"5453","2010-07-11 - 2010-07-17","51","stubhub billy idol"
"5454","2010-07-18 - 2010-07-24","51","stubhub billy idol"
"5455","2010-07-25 - 2010-07-31","50","stubhub billy idol"
"5456","2010-08-01 - 2010-08-07","50","stubhub billy idol"
"5457","2010-08-08 - 2010-08-14","50","stubhub billy idol"
"5458","2010-08-15 - 2010-08-21","100","stubhub billy idol"
"5459","2010-08-22 - 2010-08-28","47","stubhub billy idol"
"5460","2010-08-29 - 2010-09-04","47","stubhub billy idol"
"5461","2010-09-05 - 2010-09-11","47","stubhub billy idol"
"5462","2010-09-12 - 2010-09-18","0","stubhub billy idol"
"5463","2010-09-19 - 2010-09-25","0","stubhub billy idol"
"5464","2010-09-26 - 2010-10-02","0","stubhub billy idol"
"5465","2010-10-03 - 2010-10-09","0","stubhub billy idol"
"5466","2010-10-10 - 2010-10-16","0","stubhub billy idol"
"5467","2010-10-17 - 2010-10-23","0","stubhub billy idol"
"5468","2010-10-24 - 2010-10-30","0","stubhub billy idol"
"5469","2010-10-31 - 2010-11-06","0","stubhub billy idol"
"5470","2010-11-07 - 2010-11-13","0","stubhub billy idol"
"5471","2010-11-14 - 2010-11-20","0","stubhub billy idol"
"5472","2010-11-21 - 2010-11-27","0","stubhub billy idol"
"5473","2010-11-28 - 2010-12-04","0","stubhub billy idol"
"5474","2010-12-05 - 2010-12-11","0","stubhub billy idol"
"5475","2010-12-12 - 2010-12-18","44","stubhub billy idol"
"5476","2010-12-19 - 2010-12-25","0","stubhub billy idol"
"5477","2010-12-26 - 2011-01-01","0","stubhub billy idol"
"5478","2011-01-02 - 2011-01-08","0","stubhub billy idol"
"5479","2011-01-09 - 2011-01-15","0","stubhub billy idol"
"5480","2011-01-16 - 2011-01-22","0","stubhub billy idol"
"5481","2011-01-23 - 2011-01-29","0","stubhub billy idol"
"5482","2011-01-30 - 2011-02-05","0","stubhub billy idol"
"5483","2011-02-06 - 2011-02-12","0","stubhub billy idol"
"5484","2011-02-13 - 2011-02-19","0","stubhub billy idol"
"5485","2011-02-20 - 2011-02-26","0","stubhub billy idol"
"5486","2011-02-27 - 2011-03-05","0","stubhub billy idol"
"5487","2011-03-06 - 2011-03-12","0","stubhub billy idol"
"5488","2011-03-13 - 2011-03-19","0","stubhub billy idol"
"5489","2011-03-20 - 2011-03-26","0","stubhub billy idol"
"5490","2011-03-27 - 2011-04-02","0","stubhub billy idol"
"5491","2011-04-03 - 2011-04-09","0","stubhub billy idol"
"5492","2011-04-10 - 2011-04-16","0","stubhub billy idol"
"5493","2011-04-17 - 2011-04-23","0","stubhub billy idol"
"5494","2011-04-24 - 2011-04-30","0","stubhub billy idol"
"5495","2011-05-01 - 2011-05-07","0","stubhub billy idol"
"5496","2011-05-08 - 2011-05-14","39","stubhub billy idol"
"5497","2011-05-15 - 2011-05-21","0","stubhub billy idol"
"5498","2011-05-22 - 2011-05-28","0","stubhub billy idol"
"5499","2011-05-29 - 2011-06-04","0","stubhub billy idol"
"5500","2011-06-05 - 2011-06-11","0","stubhub billy idol"
"5501","2011-06-12 - 2011-06-18","0","stubhub billy idol"
"5502","2011-06-19 - 2011-06-25","0","stubhub billy idol"
"5503","2011-06-26 - 2011-07-02","0","stubhub billy idol"
"5504","2011-07-03 - 2011-07-09","0","stubhub billy idol"
"5505","2011-07-10 - 2011-07-16","0","stubhub billy idol"
"5506","2011-07-17 - 2011-07-23","0","stubhub billy idol"
"5507","2011-07-24 - 2011-07-30","0","stubhub billy idol"
"5508","2011-07-31 - 2011-08-06","39","stubhub billy idol"
"5509","2011-08-07 - 2011-08-13","37","stubhub billy idol"
"5510","2011-08-14 - 2011-08-20","37","stubhub billy idol"
"5511","2011-08-21 - 2011-08-27","37","stubhub billy idol"
"5512","2011-08-28 - 2011-09-03","36","stubhub billy idol"
"5513","2011-09-04 - 2011-09-10","36","stubhub billy idol"
"5514","2011-09-11 - 2011-09-17","36","stubhub billy idol"
"5515","2011-09-18 - 2011-09-24","34","stubhub billy idol"
"5516","2011-09-25 - 2011-10-01","34","stubhub billy idol"
"5517","2011-10-02 - 2011-10-08","34","stubhub billy idol"
"5518","2011-10-09 - 2011-10-15","34","stubhub billy idol"
"5519","2011-10-16 - 2011-10-22","34","stubhub billy idol"
"5520","2011-10-23 - 2011-10-29","0","stubhub billy idol"
"5521","2011-10-30 - 2011-11-05","0","stubhub billy idol"
"5522","2011-11-06 - 2011-11-12","0","stubhub billy idol"
"5523","2011-11-13 - 2011-11-19","0","stubhub billy idol"
"5524","2011-11-20 - 2011-11-26","0","stubhub billy idol"
"5525","2011-11-27 - 2011-12-03","0","stubhub billy idol"
"5526","2011-12-04 - 2011-12-10","0","stubhub billy idol"
"5527","2011-12-11 - 2011-12-17","0","stubhub billy idol"
"5528","2011-12-18 - 2011-12-24","0","stubhub billy idol"
"5529","2011-12-25 - 2011-12-31","0","stubhub billy idol"
"5530","2012-01-01 - 2012-01-07","0","stubhub billy idol"
"5531","2012-01-08 - 2012-01-14","0","stubhub billy idol"
"5532","2012-01-15 - 2012-01-21","0","stubhub billy idol"
"5533","2012-01-22 - 2012-01-28","0","stubhub billy idol"
"5534","2012-01-29 - 2012-02-04","0","stubhub billy idol"
"5535","2012-02-05 - 2012-02-11","0","stubhub billy idol"
"5536","2012-02-12 - 2012-02-18","0","stubhub billy idol"
"5537","2012-02-19 - 2012-02-25","0","stubhub billy idol"
"5538","2012-02-26 - 2012-03-03","0","stubhub billy idol"
"5539","2012-03-04 - 2012-03-10","0","stubhub billy idol"
"5540","2012-03-11 - 2012-03-17","0","stubhub billy idol"
"5541","2012-03-18 - 2012-03-24","0","stubhub billy idol"
"5542","2012-03-25 - 2012-03-31","0","stubhub billy idol"
"5543","2012-04-01 - 2012-04-07","0","stubhub billy idol"
"5544","2012-04-08 - 2012-04-14","0","stubhub billy idol"
"5545","2012-04-15 - 2012-04-21","0","stubhub billy idol"
"5546","2012-04-22 - 2012-04-28","0","stubhub billy idol"
"5547","2012-04-29 - 2012-05-05","31","stubhub billy idol"
"5548","2012-05-06 - 2012-05-12","0","stubhub billy idol"
"5549","2012-05-13 - 2012-05-19","0","stubhub billy idol"
"5550","2012-05-20 - 2012-05-26","0","stubhub billy idol"
"5551","2012-05-27 - 2012-06-02","0","stubhub billy idol"
"5552","2012-06-03 - 2012-06-09","0","stubhub billy idol"
"5553","2012-06-10 - 2012-06-16","0","stubhub billy idol"
"5554","2012-06-17 - 2012-06-23","0","stubhub billy idol"
"5555","2012-06-24 - 2012-06-30","0","stubhub billy idol"
"5556","2012-07-01 - 2012-07-07","0","stubhub billy idol"
"5557","2012-07-08 - 2012-07-14","0","stubhub billy idol"
"5558","2012-07-15 - 2012-07-21","31","stubhub billy idol"
"5559","2012-07-22 - 2012-07-28","0","stubhub billy idol"
"5560","2012-07-29 - 2012-08-04","0","stubhub billy idol"
"5561","2012-08-05 - 2012-08-11","0","stubhub billy idol"
"5562","2012-08-12 - 2012-08-18","0","stubhub billy idol"
"5563","2012-08-19 - 2012-08-25","0","stubhub billy idol"
"5564","2012-08-26 - 2012-09-01","0","stubhub billy idol"
"5565","2012-09-02 - 2012-09-08","29","stubhub billy idol"
"5566","2012-09-09 - 2012-09-15","29","stubhub billy idol"
"5567","2012-09-16 - 2012-09-22","29","stubhub billy idol"
"5568","2012-09-23 - 2012-09-29","29","stubhub billy idol"
"5569","2012-09-30 - 2012-10-06","0","stubhub billy idol"
"5570","2012-10-07 - 2012-10-13","0","stubhub billy idol"
"5571","2012-10-14 - 2012-10-20","0","stubhub billy idol"
"5572","2012-10-21 - 2012-10-27","0","stubhub billy idol"
"5573","2012-10-28 - 2012-11-03","0","stubhub billy idol"
"5574","2012-11-04 - 2012-11-10","0","stubhub billy idol"
"5575","2012-11-11 - 2012-11-17","0","stubhub billy idol"
"5576","2012-11-18 - 2012-11-24","0","stubhub billy idol"
"5577","2012-11-25 - 2012-12-01","0","stubhub billy idol"
"5578","2012-12-02 - 2012-12-08","0","stubhub billy idol"
"5579","2012-12-09 - 2012-12-15","0","stubhub billy idol"
"5580","2012-12-16 - 2012-12-22","0","stubhub billy idol"
"5581","2012-12-23 - 2012-12-29","0","stubhub billy idol"
"5582","2012-12-30 - 2013-01-05","0","stubhub billy idol"
"5583","2013-01-06 - 2013-01-12","0","stubhub billy idol"
"5584","2013-01-13 - 2013-01-19","0","stubhub billy idol"
"5585","2013-01-20 - 2013-01-26","0","stubhub billy idol"
"5586","2013-01-27 - 2013-02-02","0","stubhub billy idol"
"5587","2013-02-03 - 2013-02-09","0","stubhub billy idol"
"5588","2013-02-10 - 2013-02-16","0","stubhub billy idol"
"5589","2013-02-17 - 2013-02-23","0","stubhub billy idol"
"5590","2013-02-24 - 2013-03-02","0","stubhub billy idol"
"5591","2013-03-03 - 2013-03-09","0","stubhub billy idol"
"5592","2013-03-10 - 2013-03-16","0","stubhub billy idol"
"5593","2013-03-17 - 2013-03-23","24","stubhub billy idol"
"5594","2013-03-24 - 2013-03-30","25","stubhub billy idol"
"5595","2013-03-31 - 2013-04-06","25","stubhub billy idol"
"5596","2013-04-07 - 2013-04-13","24","stubhub billy idol"
"5597","2013-04-14 - 2013-04-20","24","stubhub billy idol"
"5598","2013-04-21 - 2013-04-27","25","stubhub billy idol"
"5599","2013-04-28 - 2013-05-04","37","stubhub billy idol"
"5600","2013-05-05 - 2013-05-11","25","stubhub billy idol"
"5601","2013-05-12 - 2013-05-18","49","stubhub billy idol"
"5602","2013-05-19 - 2013-05-25","24","stubhub billy idol"
"5603","2013-05-26 - 2013-06-01","24","stubhub billy idol"
"5604","2013-06-02 - 2013-06-08","24","stubhub billy idol"
"5605","2013-06-09 - 2013-06-15","32","stubhub billy idol"
"5606","2013-06-16 - 2013-06-22","24","stubhub billy idol"
"5607","2013-06-23 - 2013-06-29","48","stubhub billy idol"
"5608","2013-06-30 - 2013-07-06","0","stubhub billy idol"
"5609","2013-07-07 - 2013-07-13","0","stubhub billy idol"
"5610","2013-07-14 - 2013-07-20","0","stubhub billy idol"
"5611","2013-07-21 - 2013-07-27","0","stubhub billy idol"
"5612","2013-07-28 - 2013-08-03","0","stubhub billy idol"
"5613","2013-08-04 - 2013-08-10","0","stubhub billy idol"
"5614","2013-08-11 - 2013-08-17","0","stubhub billy idol"
"5615","2013-08-18 - 2013-08-24","0","stubhub billy idol"
"5616","2013-08-25 - 2013-08-31","0","stubhub billy idol"
"5617","2013-09-01 - 2013-09-07","0","stubhub billy idol"
"5618","2013-09-08 - 2013-09-14","0","stubhub billy idol"
"5619","2013-09-15 - 2013-09-21","0","stubhub billy idol"
"5620","2013-09-22 - 2013-09-28","0","stubhub billy idol"
"5621","2013-09-29 - 2013-10-05","0","stubhub billy idol"
"5622","2013-10-06 - 2013-10-12","0","stubhub billy idol"
"5623","2013-10-13 - 2013-10-19","0","stubhub billy idol"
"5624","2013-10-20 - 2013-10-26","0","stubhub billy idol"
"5625","2013-10-27 - 2013-11-02","0","stubhub billy idol"
"5626","2013-11-03 - 2013-11-09","0","stubhub billy idol"
"5627","2013-11-10 - 2013-11-16","0","stubhub billy idol"
"5628","2013-11-17 - 2013-11-23","0","stubhub billy idol"
"5629","2013-11-24 - 2013-11-30","0","stubhub billy idol"
